Partition Line;********************
Full Name;ACH, Test 
Gender;Male
Age;
Birthdate;
Subject Number;
Medical Record;
Test Time;3/5/2020 2:28:26 PM
Reference;
Memo;

Time (sec.);X (sensor number);Y (sensor number);Level
58.9667;258;29;4
58.9667;260;29;1
58.9667;256;29;0
58.9667;259;30;3
58.9667;260;30;3
58.9667;256;30;3
58.9667;260;31;3
58.9667;259;32;3
58.9667;258;32;4
58.9667;259;33;3
58.9667;260;33;2
58.9667;256;33;3
58.9667;259;34;2
58.9667;258;34;3
58.9667;257;34;3
58.9667;256;34;0
58.9667;203;16;1
58.9667;202;17;2
58.9667;201;17;1
58.9667;201;18;2
58.9667;203;19;3
58.9667;202;19;3
58.9667;200;20;0
58.9667;201;21;3
58.9667;201;22;2
58.9750;260;29;4
58.9750;259;30;4
58.9750;261;30;3
58.9750;260;30;4
58.9750;256;30;2
58.9750;259;31;4
58.9750;261;31;3
58.9750;257;31;5
58.9750;260;31;4
58.9750;256;31;3
58.9750;259;32;4
58.9750;260;32;3
58.9750;256;32;3
58.9750;260;33;4
58.9750;256;33;2
58.9750;259;34;3
58.9750;260;34;3
58.9750;202;16;0
58.9750;201;17;0
58.9750;201;18;1
58.9750;201;19;2
58.9750;204;19;1
58.9750;201;20;2
58.9750;204;20;3
58.9750;201;21;2
58.9750;201;22;1
58.9750;203;23;2
58.9750;202;23;1
58.9833;261;29;3
58.9833;257;29;3
58.9833;261;30;4
58.9833;256;30;1
58.9833;261;31;4
58.9833;257;31;4
58.9833;261;32;2
58.9833;260;32;4
58.9833;256;32;2
58.9833;261;33;2
58.9833;256;33;0
58.9833;260;34;4
58.9833;259;35;1
58.9833;258;35;1
58.9833;203;16;0
58.9833;202;17;1
58.9833;203;18;2
58.9833;206;18;1
58.9833;202;18;2
58.9833;201;18;0
58.9833;203;19;2
58.9833;201;19;0
58.9833;203;20;3
58.9833;202;20;3
58.9833;201;20;0
58.9833;207;21;3
58.9833;202;21;3
58.9833;201;21;0
58.9833;204;21;3
58.9833;202;22;3
58.9833;201;22;0
58.9833;203;23;1
58.9833;202;23;0
58.9917;261;29;4
58.9917;262;30;3
58.9917;257;30;3
58.9917;256;30;0
58.9917;262;31;3
58.9917;256;31;1
58.9917;261;32;3
58.9917;256;32;1
58.9917;262;33;2
58.9917;261;33;3
58.9917;259;34;4
58.9917;261;34;2
58.9917;257;34;2
58.9917;259;35;2
58.9917;260;35;1
58.9917;203;17;2
58.9917;202;17;0
58.9917;205;17;1
58.9917;202;18;1
58.9917;205;18;3
58.9917;202;19;1
58.9917;207;20;2
58.9917;202;20;2
58.9917;203;21;3
58.9917;202;21;2
58.9917;207;22;1
58.9917;203;22;3
58.9917;206;22;4
58.9917;202;22;1
58.9917;203;23;0
58.9917;205;23;0
58.9917;204;23;0
59.0000;262;29;1
59.0000;258;29;3
59.0000;257;29;2
59.0000;262;30;4
59.0000;260;31;5
59.0000;256;31;0
59.0000;262;32;2
59.0000;256;32;0
59.0000;262;33;3
59.0000;260;33;5
59.0000;262;34;2
59.0000;261;34;3
59.0000;257;34;1
59.0000;260;35;2
59.0000;203;17;0
59.0000;203;18;1
59.0000;206;18;2
59.0000;203;19;1
59.0000;202;19;0
59.0000;203;20;2
59.0000;202;20;1
59.0000;205;20;3
59.0000;207;21;4
59.0000;203;21;1
59.0000;202;21;0
59.0000;205;21;3
59.0000;204;21;2
59.0000;203;22;1
59.0000;202;22;0
59.0000;205;22;3
59.0000;204;22;2
59.0083;257;29;1
59.0083;263;31;3
59.0083;262;31;4
59.0083;261;32;4
59.0083;263;33;2
59.0083;259;33;4
59.0083;262;33;4
59.0083;257;33;2
59.0083;259;34;3
59.0083;262;34;3
59.0083;257;34;0
59.0083;259;35;3
59.0083;260;35;3
59.0083;205;17;0
59.0083;204;17;0
59.0083;203;18;0
59.0083;205;18;2
59.0083;204;18;1
59.0083;207;19;2
59.0083;203;19;0
59.0083;205;19;2
59.0083;204;19;0
59.0083;207;20;3
59.0083;203;20;0
59.0083;204;20;1
59.0083;204;21;1
59.0083;207;22;2
59.0083;206;22;3
59.0083;205;22;2
59.0083;204;22;1
59.0167;262;29;2
59.0167;257;29;0
59.0167;263;30;2
59.0167;257;30;2
59.0167;257;31;3
59.0167;263;32;2
59.0167;257;32;3
59.0167;263;33;3
59.0167;259;33;3
59.0167;260;33;4
59.0167;263;34;2
59.0167;259;34;4
59.0167;262;34;4
59.0167;261;35;1
59.0167;203;18;1
59.0167;202;18;0
59.0167;205;18;0
59.0167;207;19;3
59.0167;203;19;1
59.0167;205;19;0
59.0167;206;20;3
59.0167;205;20;1
59.0167;206;21;3
59.0167;205;21;1
59.0167;204;21;0
59.0167;203;22;0
59.0167;206;22;2
59.0167;205;22;0
59.0167;204;22;0
59.0167;208;20;1
59.0167;208;21;2
59.0250;264;31;2
59.0250;264;32;2
59.0250;264;33;3
59.0250;264;34;2
59.0250;262;29;3
59.0250;258;29;2
59.0250;263;30;3
59.0250;263;31;4
59.0250;263;33;4
59.0250;261;33;4
59.0250;257;33;1
59.0250;260;33;5
59.0250;263;34;3
59.0250;262;35;1
59.0250;260;35;4
59.0250;203;18;0
59.0250;206;18;0
59.0250;203;19;0
59.0250;206;19;1
59.0250;206;20;1
59.0250;202;20;0
59.0250;205;20;0
59.0250;203;21;0
59.0250;206;21;1
59.0250;205;21;0
59.0250;207;22;1
59.0250;206;22;0
59.0250;208;19;2
59.0250;208;20;2
59.0250;208;21;3
59.0333;264;31;3
59.0333;264;32;3
59.0333;264;33;4
59.0333;264;34;3
59.0333;258;30;3
59.0333;257;30;1
59.0333;258;32;3
59.0333;257;32;2
59.0333;257;33;0
59.0333;263;34;4
59.0333;259;34;3
59.0333;263;35;1
59.0333;262;35;2
59.0333;258;35;0
59.0333;261;35;2
59.0333;204;18;0
59.0333;207;19;0
59.0333;206;19;0
59.0333;207;20;1
59.0333;206;20;0
59.0333;207;21;1
59.0333;207;22;0
59.0333;209;20;1
59.0417;264;31;4
59.0417;264;32;4
59.0417;264;34;4
59.0417;257;31;2
59.0417;262;32;3
59.0417;258;32;4
59.0417;258;34;2
59.0417;261;34;4
59.0417;263;35;2
59.0417;262;35;3
59.0417;207;20;0
59.0417;207;21;0
59.0417;206;21;0
59.0417;209;19;2
59.0417;208;19;0
59.0417;209;20;3
59.0417;208;20;1
59.0417;209;21;1
59.0417;208;21;1
59.0500;265;33;2
59.0500;268;34;1
59.0500;265;34;2
59.0500;269;34;2
59.0500;270;34;2
59.0500;258;29;1
59.0500;259;30;3
59.0500;257;30;0
59.0500;258;31;3
59.0500;257;31;1
59.0500;263;32;3
59.0500;261;34;3
59.0500;263;35;3
59.0500;204;20;0
59.0500;209;19;3
59.0500;209;20;4
59.0500;208;20;0
59.0500;208;21;0
59.0583;264;30;1
59.0583;268;34;2
59.0583;265;34;3
59.0583;269;34;3
59.0583;270;34;3
59.0583;269;35;1
59.0583;263;32;2
59.0583;258;32;3
59.0583;260;33;4
59.0583;209;19;2
59.0583;209;20;3
59.0583;209;21;0
59.0667;265;32;1
59.0667;270;32;1
59.0667;271;32;1
59.0667;265;33;3
59.0667;271;34;1
59.0667;270;35;1
59.0667;259;30;4
59.0667;263;32;3
59.0667;257;32;1
59.0667;259;35;2
59.0667;209;19;0
59.0667;209;20;0
59.0750;271;31;1
59.0750;269;32;1
59.0750;271;34;2
59.0750;269;35;2
59.0750;270;35;2
59.0750;259;29;2
59.0750;263;32;2
59.0750;260;35;3
59.0833;272;32;1
59.0833;270;31;1
59.0833;265;32;2
59.0833;271;32;2
59.0833;270;33;1
59.0833;259;30;3
59.0917;272;31;1
59.0917;264;30;2
59.0917;271;33;1
59.0917;268;35;1
59.0917;258;29;0
59.0917;261;29;3
59.0917;260;31;4
59.0917;257;32;0
59.0917;258;33;2
59.0917;258;34;1
59.1000;273;31;1
59.1000;272;33;1
59.1000;271;35;1
59.1000;261;29;4
59.1000;257;31;0
59.1000;259;32;3
59.1000;261;33;3
59.1083;272;32;2
59.1083;272;34;1
59.1083;271;30;1
59.1083;270;31;2
59.1083;271;31;2
59.1083;270;32;2
59.1083;268;35;0
59.1083;263;35;2
59.1083;259;35;1
59.1083;262;35;2
59.1167;273;30;1
59.1167;273;31;2
59.1167;269;32;2
59.1167;269;33;1
59.1167;259;31;3
59.1167;261;35;1
59.1167;260;35;2
59.1250;272;30;1
59.1250;273;30;2
59.1250;273;32;1
59.1250;270;30;1
59.1250;271;30;2
59.1250;271;34;3
59.1250;259;31;4
59.1250;258;34;0
59.1333;272;31;2
59.1333;272;33;2
59.1333;261;29;3
59.1333;260;29;3
59.1333;258;30;2
59.1333;259;31;3
59.1333;258;32;2
59.1333;258;33;1
59.1333;260;34;3
59.1333;259;35;0
59.1417;274;30;1
59.1417;274;31;1
59.1417;271;29;1
59.1417;270;30;2
59.1417;269;31;1
59.1417;262;32;2
59.1417;259;33;2
59.1417;258;33;0
59.1417;259;34;2
59.1417;262;35;1
59.1417;260;35;1
59.1500;273;29;1
59.1500;273;33;1
59.1500;272;34;2
59.1500;270;35;3
59.1500;258;31;2
59.1500;258;32;1
59.1500;261;34;2
59.1500;263;35;1
59.1583;272;29;1
59.1583;273;29;2
59.1583;272;30;2
59.1583;274;30;2
59.1583;271;29;2
59.1583;270;31;3
59.1583;265;34;2
59.1583;258;30;1
59.1583;261;32;3
59.1583;260;32;3
59.1583;262;34;3
59.1667;273;33;2
59.1667;271;30;3
59.1667;270;31;2
59.1667;271;32;3
59.1667;268;33;1
59.1667;265;33;2
59.1667;271;35;2
59.1667;258;31;1
59.1667;259;34;1
59.1667;261;35;0
59.1667;260;35;0
59.1750;273;30;3
59.1750;274;31;2
59.1750;273;32;2
59.1750;274;32;1
59.1750;270;31;3
59.1750;259;29;1
59.1750;262;29;2
59.1750;260;30;3
59.1750;258;32;0
59.1750;261;33;2
59.1750;260;33;3
59.1750;263;34;3
59.1833;264;30;1
59.1833;264;32;3
59.1833;260;29;2
59.1833;259;30;2
59.1833;258;30;0
59.1833;259;32;2
59.1833;261;32;2
59.1833;259;33;1
59.1833;262;35;0
59.1917;273;31;3
59.1917;274;33;1
59.1917;273;34;1
59.1917;265;32;1
59.1917;270;33;2
59.1917;268;35;1
59.1917;262;31;3
59.1917;258;31;0
59.1917;259;34;0
59.2000;273;29;3
59.2000;274;30;3
59.2000;272;32;3
59.2000;272;34;3
59.2000;270;33;1
59.2000;259;29;0
59.2000;262;29;1
59.2000;261;29;2
59.2000;259;31;2
59.2000;260;31;3
59.2000;260;32;2
59.2000;262;33;3
59.2000;260;34;2
59.2083;275;30;1
59.2083;274;32;2
59.2083;274;33;2
59.2083;272;34;2
59.2083;273;34;2
59.2083;272;35;1
59.2083;270;33;2
59.2083;271;33;2
59.2083;264;34;3
59.2083;263;31;3
59.2083;261;31;3
59.2083;259;33;0
59.2083;262;33;4
59.2083;263;35;0
59.2167;274;32;1
59.2167;272;33;3
59.2167;272;34;3
59.2167;261;32;1
59.2167;262;33;3
59.2250;274;29;1
59.2250;274;32;2
59.2250;272;35;2
59.2250;270;34;4
59.2250;271;35;3
59.2250;261;30;3
59.2250;259;32;1
59.2250;261;33;1
59.2333;275;30;2
59.2333;275;31;1
59.2333;273;33;3
59.2333;270;32;3
59.2333;268;34;3
59.2333;269;35;3
59.2333;262;29;0
59.2333;261;29;1
59.2333;260;29;1
59.2333;259;30;1
59.2333;259;31;1
59.2333;260;32;1
59.2333;263;33;3
59.2333;260;33;2
59.2333;261;34;1
59.2333;260;34;1
59.2417;272;31;3
59.2417;269;32;3
59.2417;267;34;1
59.2417;263;30;2
59.2417;259;32;0
59.2417;262;32;1
59.2500;272;29;2
59.2500;272;35;3
59.2500;264;30;0
59.2500;269;32;2
59.2500;268;35;2
59.2500;259;30;0
59.2500;262;30;3
59.2583;272;30;3
59.2583;274;33;3
59.2583;275;33;1
59.2583;273;34;3
59.2583;271;31;3
59.2583;260;33;1
59.2583;260;34;0
59.2667;274;29;2
59.2667;274;34;1
59.2667;269;32;3
59.2667;264;33;3
59.2667;269;34;4
59.2667;270;35;4
59.2667;260;29;0
59.2667;259;31;0
59.2667;262;31;2
59.2667;263;32;1
59.2750;275;33;2
59.2750;273;35;1
59.2750;270;30;3
59.2750;261;29;0
59.2750;260;30;2
59.2750;261;32;0
59.2750;262;34;2
59.2833;275;30;3
59.2833;274;31;3
59.2833;262;31;3
59.2833;260;31;2
59.2833;261;34;0
59.2917;275;31;2
59.2917;274;34;2
59.2917;271;32;4
59.2917;268;33;2
59.2917;261;30;2
59.2917;262;31;2
59.2917;260;33;0
59.3000;274;29;3
59.3000;276;31;1
59.3000;273;32;3
59.3000;269;31;2
59.3000;260;32;0
59.3000;262;33;2
59.3000;263;34;2
59.3083;276;31;2
59.3083;273;35;2
59.3083;271;29;3
59.3083;264;31;3
59.3083;265;34;1
59.3083;271;34;4
59.3083;261;33;0
59.3167;272;29;3
59.3167;273;29;4
59.3167;274;30;4
59.3167;274;32;3
59.3167;275;32;1
59.3167;275;33;3
59.3167;272;34;4
59.3167;264;31;4
59.3167;271;33;3
59.3167;264;34;2
59.3167;265;34;2
59.3167;260;30;1
59.3167;261;31;2
59.3167;262;34;1
59.3250;276;30;1
59.3250;273;30;4
59.3250;271;30;4
59.3250;264;31;3
59.3250;269;33;2
59.3250;265;34;1
59.3250;271;36;1
59.3250;262;34;0
59.3333;275;29;1
59.3333;276;30;2
59.3333;276;31;3
59.3333;273;33;4
59.3333;275;34;1
59.3333;264;30;1
59.3333;264;31;4
59.3333;260;31;1
59.3417;276;30;3
59.3417;272;31;4
59.3417;272;32;4
59.3417;276;32;1
59.3417;272;33;4
59.3417;264;31;3
59.3417;260;30;0
59.3417;261;31;1
59.3417;260;31;0
59.3417;263;33;2
59.3417;263;34;1
59.3500;274;29;4
59.3500;275;29;2
59.3500;272;30;4
59.3500;273;31;4
59.3500;264;32;2
59.3500;262;33;1
59.3583;274;35;1
59.3583;270;29;1
59.3583;261;30;1
59.3667;275;29;3
59.3667;275;31;3
59.3667;276;33;1
59.3667;274;33;4
59.3667;274;34;3
59.3667;273;35;3
59.3667;269;31;3
59.3667;271;31;4
59.3667;264;34;1
59.3667;262;30;2
59.3667;262;31;1
59.3667;261;31;0
59.3667;262;32;0
59.3750;276;30;4
59.3750;275;30;4
59.3750;276;31;4
59.3750;276;32;2
59.3750;275;34;2
59.3750;272;35;4
59.3750;272;36;1
59.3750;264;30;0
59.3750;270;31;4
59.3750;265;34;0
59.3750;271;35;4
59.3750;270;36;1
59.3750;261;30;0
59.3750;263;31;2
59.3750;263;32;0
59.3750;262;33;0
59.3750;263;34;0
59.3833;276;33;2
59.3833;274;35;2
59.3833;271;29;4
59.3833;270;30;4
59.3833;264;31;2
59.3833;265;32;0
59.3833;270;32;4
59.3833;264;33;2
59.3833;265;33;1
59.3833;270;33;3
59.3833;263;30;1
59.3833;262;31;0
59.3833;263;33;1
59.3917;272;29;4
59.3917;275;32;2
59.3917;264;32;1
59.3917;271;33;4
59.3917;264;34;0
59.3917;263;30;0
59.3917;262;30;0
59.3917;263;31;1
59.3917;263;33;0
59.4000;276;29;1
59.4000;275;29;4
59.4000;277;31;1
59.4000;273;32;4
59.4000;273;34;4
59.4000;264;31;1
59.4000;269;31;2
59.4000;264;33;1
59.4000;265;33;0
59.4000;263;31;0
59.4083;276;29;2
59.4083;277;30;1
59.4083;277;31;2
59.4083;277;32;1
59.4083;274;32;4
59.4083;275;34;3
59.4083;270;29;0
59.4083;270;30;3
59.4083;264;31;0
59.4083;264;32;0
59.4083;264;33;0
59.4167;273;28;1
59.4167;277;30;2
59.4167;276;32;3
59.4167;277;32;2
59.4167;267;34;0
59.4167;268;35;1
59.4250;277;30;3
59.4250;277;31;3
59.4250;276;33;3
59.4250;275;33;4
59.4250;273;35;4
59.4250;272;36;2
59.4250;269;31;1
59.4250;271;32;5
59.4250;268;33;1
59.4250;268;34;2
59.4250;271;36;2
59.4333;276;29;3
59.4333;277;32;3
59.4333;275;33;3
59.4333;274;35;3
59.4333;269;31;0
59.4333;268;33;0
59.4333;268;34;1
59.4417;277;30;4
59.4417;274;31;4
59.4417;269;32;2
59.4417;269;34;3
59.4417;268;35;0
59.4500;277;31;4
59.4500;277;32;4
59.4500;275;33;4
59.4500;276;34;1
59.4500;270;30;2
59.4500;270;31;3
59.4500;269;32;1
59.4500;269;33;1
59.4500;268;34;0
59.4500;269;35;2
59.4583;276;29;4
59.4583;274;30;5
59.4583;275;31;4
59.4583;275;32;3
59.4583;270;30;1
59.4583;270;32;3
59.4583;270;33;2
59.4583;270;36;0
59.4667;276;30;5
59.4667;272;31;5
59.4667;273;31;5
59.4667;277;33;1
59.4667;271;29;3
59.4667;270;30;0
59.4667;269;32;0
59.4667;271;32;4
59.4667;269;33;0
59.4667;269;34;2
59.4667;269;35;1
59.4667;270;35;3
59.4750;273;30;5
59.4750;276;32;4
59.4750;276;34;2
59.4750;270;31;2
59.4750;269;34;0
59.4750;269;35;0
59.4750;271;36;1
59.4833;273;28;2
59.4833;273;29;5
59.4833;274;29;5
59.4833;270;31;1
59.4833;270;32;2
59.4833;270;34;3
59.4833;271;35;3
59.4917;274;28;1
59.4917;277;29;1
59.4917;271;29;2
59.4917;270;31;0
59.4917;270;32;1
59.4917;270;33;1
59.4917;271;33;3
59.4917;270;35;2
59.5000;329;21;1
59.5000;328;22;3
59.5000;329;22;3
59.5000;328;23;3
59.5000;329;23;1
59.5000;272;31;4
59.5000;276;33;4
59.5000;271;31;3
59.5000;270;32;0
59.5000;270;33;0
59.5000;270;34;1
59.5000;270;35;1
59.5083;328;24;4
59.5083;329;24;2
59.5083;329;21;2
59.5083;330;21;1
59.5083;328;22;4
59.5083;329;22;4
59.5083;328;23;4
59.5083;329;23;4
59.5083;278;31;1
59.5083;277;33;2
59.5083;271;29;1
59.5083;271;30;3
59.5083;270;34;0
59.5083;271;34;3
59.5083;270;35;0
59.5083;271;35;2
59.5083;271;36;0
59.5167;329;24;4
59.5167;330;24;3
59.5167;328;25;3
59.5167;329;25;4
59.5167;330;25;2
59.5167;330;21;3
59.5167;328;22;3
59.5167;330;22;3
59.5167;330;23;3
59.5167;276;33;3
59.5167;272;35;3
59.5167;273;35;3
59.5167;272;36;1
59.5167;271;29;0
59.5167;271;31;2
59.5167;271;32;3
59.5167;271;33;2
59.5167;271;35;1
59.5250;328;24;3
59.5250;330;24;4
59.5250;331;24;3
59.5250;328;25;2
59.5250;330;25;4
59.5250;331;25;3
59.5250;329;26;2
59.5250;330;26;3
59.5250;329;21;0
59.5250;330;21;2
59.5250;328;22;1
59.5250;329;22;3
59.5250;331;22;3
59.5250;328;23;2
59.5250;332;23;1
59.5250;330;23;4
59.5250;331;23;3
59.5250;272;29;3
59.5250;273;31;4
59.5250;271;30;1
59.5250;271;32;2
59.5250;271;33;0
59.5250;271;34;1
59.5250;271;35;0
59.5333;328;24;1
59.5333;332;24;3
59.5333;328;25;0
59.5333;332;25;3
59.5333;332;26;2
59.5333;331;26;3
59.5333;330;21;1
59.5333;331;21;2
59.5333;328;22;0
59.5333;332;22;3
59.5333;328;23;0
59.5333;332;23;3
59.5333;329;23;3
59.5333;331;23;4
59.5333;273;28;1
59.5333;273;29;4
59.5333;273;30;4
59.5333;278;31;0
59.5333;276;33;4
59.5333;272;34;3
59.5333;273;34;3
59.5333;275;34;4
59.5333;272;35;2
59.5333;272;36;0
59.5333;271;30;0
59.5333;271;31;0
59.5333;271;32;1
59.5333;271;34;0
59.5417;328;24;0
59.5417;332;24;4
59.5417;329;24;3
59.5417;333;24;2
59.5417;331;24;4
59.5417;332;25;4
59.5417;329;25;3
59.5417;333;25;2
59.5417;331;25;4
59.5417;332;26;4
59.5417;329;26;1
59.5417;333;26;1
59.5417;332;27;1
59.5417;331;27;2
59.5417;332;21;3
59.5417;330;21;0
59.5417;329;22;1
59.5417;333;22;3
59.5417;333;23;3
59.5417;274;28;0
59.5417;272;29;1
59.5417;277;29;0
59.5417;274;29;4
59.5417;272;30;3
59.5417;276;30;4
59.5417;272;31;3
59.5417;278;31;1
59.5417;272;32;3
59.5417;273;32;3
59.5417;272;33;3
59.5417;276;33;3
59.5417;272;34;2
59.5417;276;34;3
59.5417;273;34;4
59.5417;275;34;3
59.5417;272;35;1
59.5417;271;32;0
59.5500;333;24;3
59.5500;334;24;2
59.5500;333;25;3
59.5500;334;25;1
59.5500;329;26;0
59.5500;333;26;3
59.5500;331;26;4
59.5500;332;27;2
59.5500;333;21;3
59.5500;329;22;0
59.5500;334;22;2
59.5500;331;22;4
59.5500;332;23;4
59.5500;329;23;2
59.5500;333;23;4
59.5500;334;23;3
59.5500;273;28;0
59.5500;272;29;0
59.5500;272;30;1
59.5500;274;30;4
59.5500;272;31;2
59.5500;274;31;3
59.5500;275;31;3
59.5500;272;32;1
59.5500;274;32;3
59.5500;275;32;2
59.5500;272;33;1
59.5500;273;33;3
59.5500;272;34;1
59.5500;273;34;3
59.5500;275;34;4
59.5500;272;35;0
59.5500;273;35;2
59.5583;329;24;2
59.5583;333;24;4
59.5583;334;24;3
59.5583;329;25;1
59.5583;333;25;4
59.5583;334;25;3
59.5583;334;26;2
59.5583;332;27;3
59.5583;333;27;1
59.5583;334;21;1
59.5583;333;22;4
59.5583;330;22;2
59.5583;334;22;3
59.5583;331;22;3
59.5583;329;23;1
59.5583;330;23;3
59.5583;276;29;3
59.5583;273;29;1
59.5583;277;29;1
59.5583;274;29;3
59.5583;275;29;3
59.5583;273;30;3
59.5583;272;31;1
59.5583;273;31;3
59.5583;278;31;2
59.5583;273;32;2
59.5583;276;33;4
59.5583;273;33;2
59.5583;277;33;3
59.5583;274;33;3
59.5583;275;33;3
59.5583;272;34;0
59.5583;273;34;1
59.5583;275;34;3
59.5583;273;35;1
59.5583;275;35;1
59.5667;329;24;1
59.5667;334;24;4
59.5667;335;24;1
59.5667;330;26;2
59.5667;331;26;3
59.5667;333;21;4
59.5667;334;21;3
59.5667;335;22;1
59.5667;329;23;0
59.5667;335;23;2
59.5667;273;29;0
59.5667;274;29;1
59.5667;275;29;1
59.5667;273;30;1
59.5667;274;30;2
59.5667;273;31;1
59.5667;274;31;2
59.5667;278;31;3
59.5667;272;32;0
59.5667;276;32;3
59.5667;273;32;1
59.5667;274;32;1
59.5667;278;32;1
59.5667;275;32;1
59.5667;276;33;3
59.5667;273;33;1
59.5667;274;33;2
59.5667;273;34;0
59.5667;274;34;1
59.5667;273;35;0
59.5667;274;35;0
59.5667;275;35;0
59.5750;329;24;0
59.5750;330;24;3
59.5750;331;24;3
59.5750;335;24;2
59.5750;329;25;0
59.5750;330;25;3
59.5750;334;25;4
59.5750;335;25;1
59.5750;330;26;1
59.5750;332;27;2
59.5750;331;27;1
59.5750;335;21;2
59.5750;330;22;1
59.5750;334;22;4
59.5750;335;22;2
59.5750;334;23;4
59.5750;335;23;3
59.5750;276;29;1
59.5750;277;29;0
59.5750;274;29;0
59.5750;275;29;0
59.5750;273;30;0
59.5750;274;30;1
59.5750;278;30;1
59.5750;275;30;2
59.5750;274;31;1
59.5750;275;31;2
59.5750;273;32;0
59.5750;278;32;2
59.5750;275;32;0
59.5750;277;33;4
59.5750;274;33;0
59.5750;275;33;2
59.5750;275;34;2
59.5833;336;21;1
59.5833;336;22;1
59.5833;336;23;1
59.5833;331;24;4
59.5833;335;24;3
59.5833;331;25;3
59.5833;335;25;2
59.5833;331;27;0
59.5833;335;21;3
59.5833;276;29;0
59.5833;272;30;0
59.5833;276;30;2
59.5833;277;30;3
59.5833;274;30;0
59.5833;278;30;2
59.5833;275;30;1
59.5833;272;31;0
59.5833;276;31;3
59.5833;278;31;4
59.5833;275;31;0
59.5833;276;32;1
59.5833;273;32;1
59.5833;274;32;0
59.5833;278;32;3
59.5833;272;33;0
59.5833;276;33;1
59.5833;278;33;2
59.5833;275;33;1
59.5833;276;34;0
59.5833;275;34;0
59.5917;336;24;2
59.5917;336;21;3
59.5917;336;22;3
59.5917;336;23;2
59.5917;331;24;3
59.5917;330;25;2
59.5917;331;25;4
59.5917;335;25;3
59.5917;330;26;0
59.5917;334;26;3
59.5917;331;26;2
59.5917;331;21;1
59.5917;330;22;0
59.5917;335;22;3
59.5917;330;23;2
59.5917;276;30;1
59.5917;277;30;1
59.5917;278;30;1
59.5917;276;31;1
59.5917;273;31;0
59.5917;277;31;3
59.5917;274;31;0
59.5917;279;31;1
59.5917;273;32;0
59.5917;277;32;3
59.5917;279;32;2
59.5917;276;33;0
59.5917;277;33;2
59.5917;278;33;3
59.6000;336;24;3
59.6000;336;25;1
59.6000;336;21;4
59.6000;336;23;3
59.6000;330;24;2
59.6000;330;25;1
59.6000;331;25;3
59.6000;335;26;2
59.6000;332;27;1
59.6000;331;23;3
59.6000;335;23;4
59.6000;276;30;0
59.6000;277;30;0
59.6000;278;30;0
59.6000;275;30;0
59.6000;277;31;0
59.6000;278;31;2
59.6000;279;31;2
59.6000;276;32;0
59.6000;277;32;1
59.6000;278;32;2
59.6000;279;32;4
59.6000;273;33;0
59.6000;277;33;1
59.6000;279;33;1
59.6083;336;25;2
59.6083;337;21;2
59.6083;337;22;2
59.6083;336;22;4
59.6083;335;24;4
59.6083;333;27;0
59.6083;334;21;4
59.6083;331;21;0
59.6083;330;23;1
59.6083;276;31;0
59.6083;278;31;0
59.6083;277;32;0
59.6083;278;32;0
59.6083;277;33;0
59.6083;278;33;0
59.6083;275;33;0
59.6083;279;33;2
59.6083;274;34;0
59.6167;336;24;4
59.6167;336;25;3
59.6167;337;21;3
59.6167;337;22;3
59.6167;337;23;2
59.6167;336;23;4
59.6167;330;24;1
59.6167;330;25;0
59.6167;331;26;1
59.6167;332;23;3
59.6167;279;31;0
59.6167;279;32;2
59.6167;279;33;0
59.6250;337;24;1
59.6250;342;20;1
59.6250;341;20;2
59.6250;342;21;2
59.6250;341;21;2
59.6250;337;23;3
59.6250;335;26;3
59.6250;331;22;2
59.6250;330;23;0
59.6250;280;31;1
59.6250;280;32;3
59.6250;279;32;0
59.6333;342;20;2
59.6333;340;20;1
59.6333;343;21;1
59.6333;341;21;3
59.6333;332;26;3
59.6333;280;31;0
59.6333;280;32;0
59.6417;337;24;2
59.6417;343;20;1
59.6417;343;21;2
59.6417;342;21;3
59.6417;341;21;2
59.6417;343;22;1
59.6417;338;22;1
59.6417;330;24;0
59.6417;332;26;4
59.6417;333;21;3
59.6417;334;21;3
59.6500;344;21;1
59.6500;344;22;1
59.6500;331;22;1
59.6583;337;24;3
59.6583;336;25;4
59.6583;336;26;1
59.6583;343;20;2
59.6583;341;21;3
59.6583;337;22;4
59.6583;344;21;2
59.6583;332;24;3
59.6583;331;26;0
59.6583;333;27;1
59.6583;332;21;2
59.6583;331;22;0
59.6667;342;23;1
59.6667;337;23;4
59.6667;345;22;1
59.6667;345;23;1
59.6667;344;23;1
59.6667;332;26;3
59.6667;333;27;0
59.6667;331;23;2
59.6750;343;24;1
59.6750;338;22;2
59.6750;343;23;1
59.6750;344;24;1
59.6750;346;23;1
59.6750;344;23;2
59.6750;331;24;2
59.6750;331;25;2
59.6750;333;27;1
59.6750;332;21;1
59.6750;332;22;2
59.6833;346;24;1
59.6833;345;24;1
59.6833;345;21;1
59.6833;345;22;2
59.6833;344;22;2
